2015-08-27T02:00:00, BROOKLYN,30, MANHATTAN,11.6666666666667, BRONX,30, NASSAU COUNTY,27.1428571428571, WESTCHESTER,16.6666666666667, QUEENS,13.75, ROCKLAND COUNTY,20
2015-09-03T02:00:00, BROOKLYN,24.2821782178218, NEW JERSEY,29.4444444444444, STATEN ISLAND,22.0486111111111, NASSAU COUNTY,20.625, MANHATTAN,22.6293706293706, BRONX,22.0171568627451, WESTCHESTER,17.2058823529412, QUEENS,19.05, ROCKLAND COUNTY,26.1111111111111
2015-09-10T02:00:00, BROOKLYN,23.7240356083086, NEW JERSEY,13.3333333333333, STATEN ISLAND,16.8543689320388, NASSAU COUNTY,26.4, BRONX,18.5643564356436, MANHATTAN,21.4223880597015, QUEENS,22.282196969697, WESTCHESTER,23.7794117647059, ROCKLAND COUNTY,26.6666666666667
2015-09-17T02:00:00, BROOKLYN,30.1863905325444, ALL BOROUGHS,33, NEW JERSEY,17.5, BRONX,18.8976608187135, MANHATTAN,21.1428571428571, STATEN ISLAND,16.6929133858268, NASSAU COUNTY,29.6153846153846, QUEENS,20.2631578947368, WESTCHESTER,23.9285714285714, ROCKLAND COUNTY,40.8333333333333
2016-01-07T01:00:00, NASSAU COUNTY,29.1666666666667, STATEN ISLAND,14.0123456790123, BROOKLYN,24.1145194274029, ALL BOROUGHS,30, NEW JERSEY,13.75, QUEENS,19.2633451957295, WESTCHESTER,63.8793103448276, MANHATTAN,25.820652173913, BRONX,17.155612244898, ROCKLAND COUNTY,18.3333333333333
2016-01-14T01:00:00, NASSAU COUNTY,32.9473684210526, STATEN ISLAND,18.8214285714286, ALL BOROUGHS,26.6666666666667, BROOKLYN,25.0160256410256, NEW JERSEY,20, WESTCHESTER,16.5714285714286, QUEENS,21.7843137254902, BRONX,15.4017595307918, MANHATTAN,20.7850241545894, ROCKLAND COUNTY,20
2016-01-21T01:00:00, NASSAU COUNTY,49.8275862068966, STATEN ISLAND,30.6652360515021, ALL BOROUGHS,26.1111111111111, BROOKLYN,35.0462962962963, NEW JERSEY,17.2222222222222, CONNECTICUT,25, WESTCHESTER,22.9365079365079, QUEENS,30.0752380952381, MANHATTAN,25.8417721518987, BRONX,28.5807319698601, ROCKLAND COUNTY,38.9583333333333
2016-01-28T01:00:00, BROOKLYN,22.9534574468085, ALL BOROUGHS,26.6666666666667, NEW JERSEY,16.875, CONNECTICUT,15, QUEENS,21.9496268656716, WESTCHESTER,21.140350877193, MANHATTAN,22.7397260273973, BRONX,17.3937875751503, ROCKLAND COUNTY,27, STATEN ISLAND,11.3571428571429, NASSAU COUNTY,22.0833333333333
2016-02-04T01:00:00, BROOKLYN,24.4227373068433, ALL BOROUGHS,24, NEW JERSEY,24.6153846153846, CONNECTICUT,28.3333333333333, QUEENS,21.5524193548387, WESTCHESTER,16.063829787234, MANHATTAN,19.7338129496403, BRONX,18.1303258145363, ROCKLAND COUNTY,43.3333333333333, NASSAU COUNTY,18.9473684210526, STATEN ISLAND,16.9
2016-02-11T01:00:00, BROOKLYN,33.7890625, NEW JERSEY,28.3333333333333, CONNECTICUT,15, WESTCHESTER,19.2857142857143, QUEENS,19.3595041322314, BRONX,16.4388888888889, MANHATTAN,21.4931972789116, ROCKLAND COUNTY,30, NASSAU COUNTY,18.8636363636364, STATEN ISLAND,16.0576923076923
2016-02-18T01:00:00, STATEN ISLAND,14.5849056603774, NASSAU COUNTY,23.8888888888889, BROOKLYN,118.90625, ALL BOROUGHS,25, NEW JERSEY,17.1428571428571, QUEENS,24.1292134831461, WESTCHESTER,19.1891891891892, BRONX,16.9393939393939, MANHATTAN,22.968253968254, ROCKLAND COUNTY,17.5
2016-02-25T01:00:00, STATEN ISLAND,13.1442307692308, NASSAU COUNTY,25.9210526315789, ALL BOROUGHS,27.5, BROOKLYN,26.7633928571429, NEW JERSEY,20, CONNECTICUT,20, WESTCHESTER,20, QUEENS,21.8083003952569, BRONX,17.2934131736527, MANHATTAN,21.4147286821705, ROCKLAND COUNTY,38.3333333333333
2016-03-03T01:00:00, ALL BOROUGHS,30, BROOKLYN,25.1292428198433, WESTCHESTER,16.734693877551, QUEENS,19.7584541062802, NEW JERSEY,24.0909090909091, MANHATTAN,21.4825327510917, BRONX,15.9756097560976, NASSAU COUNTY,25, STATEN ISLAND,19.45, ROCKLAND COUNTY,20
2016-03-10T01:00:00, QUEENS,21.3277511961722, WESTCHESTER,17.1830985915493, CONNECTICUT,15, NEW JERSEY,19.1666666666667, MANHATTAN,22.9011194029851, BRONX,18.2772397094431, BROOKLYN,24.15, ALL BOROUGHS,26.6666666666667, STATEN ISLAND,12.9276315789474, NASSAU COUNTY,25.25, ROCKLAND COUNTY,28.8888888888889
2016-03-17T01:00:00, WESTCHESTER,20.9146341463415, QUEENS,19.7142857142857, NEW JERSEY,22.1428571428571, CONNECTICUT,15, MANHATTAN,20.0900900900901, BRONX,20.1799450549451, ALL BOROUGHS,20, BROOKLYN,24.0712468193384, STATEN ISLAND,13.4454545454545, NASSAU COUNTY,21.5384615384615, ROCKLAND COUNTY,26.5625
2016-03-24T01:00:00, ROCKLAND COUNTY,30, WESTCHESTER,20.1785714285714, QUEENS,25.6756756756757, NEW JERSEY,30, MANHATTAN,22.1979865771812, BRONX,17.384476534296, BROOKLYN,27.6815286624204, ALL BOROUGHS,40, NASSAU COUNTY,25.5882352941176, STATEN ISLAND,13.9285714285714
2016-03-31T02:00:00, BROOKLYN,25.858024691358, ALL BOROUGHS,21.4285714285714, ROCKLAND COUNTY,33.75, QUEENS,22.8995901639344, WESTCHESTER,18.6413043478261, NEW JERSEY,18.5714285714286, BRONX,15.9719387755102, MANHATTAN,28.996062992126, STATEN ISLAND,16.4893617021277, NASSAU COUNTY,21.5217391304348
2016-04-07T02:00:00, ALL BOROUGHS,17.5, BROOKLYN,24.0540166204986, ROCKLAND COUNTY,21.75, WESTCHESTER,18.0555555555556, QUEENS,21.0962441314554, CONNECTICUT,30, NEW JERSEY,19, BRONX,17.4946091644205, MANHATTAN,21.4591194968553, NASSAU COUNTY,25.2631578947368, STATEN ISLAND,17.1170212765957
2016-04-14T02:00:00, MANHATTAN,21.4187279151943, BRONX,16.6759259259259, ROCKLAND COUNTY,22.5, QUEENS,21.1688311688312, WESTCHESTER,15.9607843137255, NEW JERSEY,73, BROOKLYN,25.8380281690141, ALL BOROUGHS,42.5, NASSAU COUNTY,19.1176470588235, STATEN ISLAND,15.5392156862745
2016-04-21T02:00:00, MANHATTAN,20.8262711864407, BRONX,16.3577235772358, ROCKLAND COUNTY,25, WESTCHESTER,20.2380952380952, QUEENS,22.8723404255319, NEW JERSEY,15, ALL BOROUGHS,30, BROOKLYN,27.2316384180791, STATEN ISLAND,24.1071428571429, NASSAU COUNTY,19.1666666666667
2016-04-28T02:00:00, ALL BOROUGHS,35, BROOKLYN,27.9509803921569, ROCKLAND COUNTY,19.2857142857143, QUEENS,21.4583333333333, WESTCHESTER,20.635593220339, NEW JERSEY,22.1428571428571, BRONX,18.6208178438662, MANHATTAN,24.5491452991453, NASSAU COUNTY,29.0217391304348, STATEN ISLAND,15.98
2016-05-05T02:00:00, ROCKLAND COUNTY,25, WESTCHESTER,19.6759259259259, QUEENS,20.587044534413, NEW JERSEY,16.6666666666667, BRONX,18.4625, MANHATTAN,21.7069486404834, BROOKLYN,26.5084985835694, ALL BOROUGHS,34.5, STATEN ISLAND,17.7444444444444, NASSAU COUNTY,25.7142857142857
2016-05-12T02:00:00, ROCKLAND COUNTY,23, WESTCHESTER,20.57, QUEENS,21.1216216216216, NEW JERSEY,20, MANHATTAN,21.8948126801153, BRONX,17.575682382134, ALL BOROUGHS,25.8333333333333, BROOKLYN,26.2162849872774, STATEN ISLAND,20.5434782608696, NASSAU COUNTY,25
2016-05-19T02:00:00, ROCKLAND COUNTY,20.25, NEW JERSEY,25, CONNECTICUT,10, QUEENS,20.4749034749035, WESTCHESTER,20.625, MANHATTAN,21.8088235294118, BRONX,21.0561797752809, BROOKLYN,27.5023201856148, ALL BOROUGHS,22.5, STATEN ISLAND,17.3725490196078, NASSAU COUNTY,24.4736842105263
2016-05-26T02:00:00, BROOKLYN,25.0712435233161, ALL BOROUGHS,18.3333333333333, ROCKLAND COUNTY,30, NEW JERSEY,7.77777777777778, QUEENS,18.7554112554113, WESTCHESTER,18.1521739130435, MANHATTAN,21.2546816479401, BRONX,18.7454212454212, STATEN ISLAND,17.7272727272727, NASSAU COUNTY,23.5
2016-06-02T02:00:00, ALL BOROUGHS,33.3333333333333, BROOKLYN,23.947247706422, ROCKLAND COUNTY,18.3333333333333, NEW JERSEY,18.3333333333333, WESTCHESTER,18.2352941176471, QUEENS,21.1977491961415, MANHATTAN,23.3188153310105, BRONX,16.5760869565217, NASSAU COUNTY,17.9411764705882, STATEN ISLAND,16.3586956521739
2016-06-09T02:00:00, ALL BOROUGHS,0, BROOKLYN,26.2631578947368, ROCKLAND COUNTY,20, NEW JERSEY,15.8333333333333, WESTCHESTER,17.1, QUEENS,19.5503597122302, MANHATTAN,20.4315476190476, BRONX,16.7094594594595, STATEN ISLAND,18.125, NASSAU COUNTY,15.3947368421053
2016-06-16T02:00:00, BROOKLYN,23.4591836734694, ALL BOROUGHS,0, STATEN ISLAND,12.125, NASSAU COUNTY,29.0909090909091, ROCKLAND COUNTY,22.5, NEW JERSEY,11.6666666666667, CONNECTICUT,15, WESTCHESTER,15.5555555555556, QUEENS,18.0089820359281, BRONX,17.6756756756757, MANHATTAN,21.8167701863354
2016-06-23T02:00:00, ALL BOROUGHS,0, BROOKLYN,27.3429487179487, NASSAU COUNTY,18.3333333333333, STATEN ISLAND,12.9166666666667, ROCKLAND COUNTY,30, WESTCHESTER,23.75, QUEENS,15.1098901098901, MANHATTAN,26.0869565217391, BRONX,18.3095238095238
2016-06-30T02:00:00, BROOKLYN,23.0116279069767, ALL BOROUGHS,0, STATEN ISLAND,17.1428571428571, ROCKLAND COUNTY,17.5, QUEENS,16.2068965517241, WESTCHESTER,20.25, MANHATTAN,20.6805555555556, BRONX,18.3670886075949
2016-07-07T02:00:00, ALL BOROUGHS,45, BROOKLYN,22.0365168539326, STATEN ISLAND,27.7272727272727, NASSAU COUNTY,22.625, ROCKLAND COUNTY,23.125, QUEENS,19.1063218390805, WESTCHESTER,18.3333333333333, MANHATTAN,22.8349282296651, BRONX,18.8048128342246
2016-07-14T02:00:00, BROOKLYN,22.8888888888889, ALL BOROUGHS,0, NASSAU COUNTY,14.5833333333333, STATEN ISLAND,29.6195652173913, ROCKLAND COUNTY,30, NEW JERSEY,45, QUEENS,17.2269938650307, WESTCHESTER,20.6521739130435, BRONX,17.1923076923077, MANHATTAN,25.7234042553191
2016-07-21T02:00:00, ALL BOROUGHS,12.5, BROOKLYN,22.22, NASSAU COUNTY,27.1428571428571, STATEN ISLAND,29.0833333333333, ROCKLAND COUNTY,27.5, QUEENS,17.7850877192982, WESTCHESTER,21.890243902439, BRONX,15.5874316939891, MANHATTAN,22.8256302521008
2016-07-28T02:00:00, BROOKLYN,25.5916030534351, ALL BOROUGHS,36.25, STATEN ISLAND,30.5357142857143, NASSAU COUNTY,11.9230769230769, ROCKLAND COUNTY,21.25, QUEENS,19.5255474452555, WESTCHESTER,20.2333333333333, MANHATTAN,22.9973821989529, BRONX,17.5462962962963
2016-08-04T02:00:00, BROOKLYN,23.275, STATEN ISLAND,18.9473684210526, NASSAU COUNTY,15.4166666666667, ROCKLAND COUNTY,15, WESTCHESTER,19.6428571428571, QUEENS,20.462962962963, BRONX,16.3931034482759, MANHATTAN,22.3952095808383
2016-08-11T02:00:00, BROOKLYN,24.051724137931, STATEN ISLAND,26.875, NASSAU COUNTY,10.6818181818182, WESTCHESTER,14.0909090909091, QUEENS,24.6212121212121, MANHATTAN,25.7692307692308, BRONX,16.6
2016-08-18T02:00:00, BROOKLYN,37.5, NASSAU COUNTY,30, WESTCHESTER,20, QUEENS,20, MANHATTAN,30, BRONX,45
2016-08-25T02:00:00, BROOKLYN,20, WESTCHESTER,24, MANHATTAN,15
2016-09-01T02:00:00, BROOKLYN,25.8771929824561, NASSAU COUNTY,19.6153846153846, STATEN ISLAND,18.3333333333333, ROCKLAND COUNTY,16, CONNECTICUT,30, NEW JERSEY,32.2222222222222, QUEENS,18.3214285714286, WESTCHESTER,22.7403846153846, MANHATTAN,24.4607843137255, BRONX,18.8783783783784
2016-09-08T02:00:00, BROOKLYN,27.5158227848101, ALL BOROUGHS,45, STATEN ISLAND,17.7721088435374, NASSAU COUNTY,19.49, ROCKLAND COUNTY,29, NEW JERSEY,22.3214285714286, CONNECTICUT,23.3333333333333, QUEENS,19.1225626740947, WESTCHESTER,20.0769230769231, MANHATTAN,30.7744565217391, BRONX,20.1954397394137
2016-09-15T02:00:00, BROOKLYN,28.4919028340081, ALL BOROUGHS,43.3333333333333, STATEN ISLAND,14.7906403940887, NASSAU COUNTY,29.7297297297297, ROCKLAND COUNTY,19.0555555555556, NEW JERSEY,22.1739130434783, CONNECTICUT,0, QUEENS,20.1759530791789, WESTCHESTER,27.5714285714286, MANHATTAN,28.3662790697674, BRONX,19.1193265007321
2016-09-22T02:00:00, BROOKLYN,26.4134948096886, ALL BOROUGHS,37.5, STATEN ISLAND,14.3985849056604, NASSAU COUNTY,29.3958333333333, ROCKLAND COUNTY,27.1666666666667, NEW JERSEY,21.0526315789474, CONNECTICUT,17.5, QUEENS,20.3812316715543, WESTCHESTER,23.4545454545455, MANHATTAN,26.0512528473804, BRONX,20.550894085282
2016-09-29T02:00:00, ALL BOROUGHS,45, BROOKLYN,27.6796407185629, NASSAU COUNTY,33.6363636363636, STATEN ISLAND,15.140625, ROCKLAND COUNTY,31.6666666666667, CONNECTICUT,10, NEW JERSEY,22.5, WESTCHESTER,20.9193548387097, QUEENS,19.1292134831461, MANHATTAN,27.2439024390244, BRONX,18.1051344743276
2016-10-06T02:00:00, BROOKLYN,28.8157894736842, STATEN ISLAND,18.0821917808219, NASSAU COUNTY,32.2619047619048, ROCKLAND COUNTY,30, NEW JERSEY,20.7142857142857, QUEENS,20.2994186046512, WESTCHESTER,25, MANHATTAN,29.406976744186, BRONX,18.3690476190476
2016-10-13T02:00:00, BROOKLYN,27.0652173913043, ALL BOROUGHS,35, NASSAU COUNTY,25.5555555555556, STATEN ISLAND,14.7126436781609, ROCKLAND COUNTY,5, WESTCHESTER,24.8181818181818, QUEENS,22.3251748251748, NEW JERSEY,17.5, CONNECTICUT,15, MANHATTAN,28.8544891640867, BRONX,18.0770416024653
2016-10-20T02:00:00, MANHATTAN,27.2881355932203, BRONX,16.9172297297297, BROOKLYN,28.8231707317073, ALL BOROUGHS,32.5, STATEN ISLAND,14.9452554744526, NASSAU COUNTY,27.5, ROCKLAND COUNTY,35.7142857142857, WESTCHESTER,37.1710526315789, QUEENS,21.1742957746479, NEW JERSEY,18, CONNECTICUT,15
2016-10-27T02:00:00, BROOKLYN,31.9681908548708, ALL BOROUGHS,35, STATEN ISLAND,18.3082706766917, NASSAU COUNTY,24.8571428571429, BRONX,16.2519319938176, MANHATTAN,26.4854111405836, ROCKLAND COUNTY,24, NEW JERSEY,33.1818181818182, CONNECTICUT,18.75, QUEENS,23.2735042735043, WESTCHESTER,41.5234375
2016-11-03T01:00:00, ALL BOROUGHS,30, BROOKLYN,27.2598870056497, NASSAU COUNTY,15.5263157894737, STATEN ISLAND,17.734375, BRONX,18.0939457202505, MANHATTAN,24.2887029288703, ROCKLAND COUNTY,44, NEW JERSEY,26.5384615384615, CONNECTICUT,17.5, WESTCHESTER,39.1129032258064, QUEENS,23.3564814814815
2016-11-10T01:00:00, STATEN ISLAND,16.1046511627907, NASSAU COUNTY,21.40625, BROOKLYN,25.7632311977716, ALL BOROUGHS,35.7142857142857, MANHATTAN,25.4054054054054, BRONX,18.821261682243, ROCKLAND COUNTY,26.4285714285714, NEW JERSEY,20.4545454545455, CONNECTICUT,15, QUEENS,21.1325966850829, WESTCHESTER,41.2222222222222
2016-11-17T01:00:00, ROCKLAND COUNTY,32.5, NEW JERSEY,25.4545454545455, CONNECTICUT,20, QUEENS,21.2339055793991, WESTCHESTER,46.968085106383, MANHATTAN,26.3369963369963, BRONX,19.3995901639344, STATEN ISLAND,15.8611111111111, NASSAU COUNTY,25, BROOKLYN,27.1002570694087, ALL BOROUGHS,30
2016-11-24T01:00:00, ROCKLAND COUNTY,31.25, NEW JERSEY,29.1666666666667, WESTCHESTER,44.5394736842105, QUEENS,27.7392344497608, MANHATTAN,24.4135802469136, BRONX,19.4453376205788, NASSAU COUNTY,21.8181818181818, STATEN ISLAND,19.0350877192982, ALL BOROUGHS,35, BROOKLYN,29.5212765957447
2016-12-01T01:00:00, ALL BOROUGHS,25, BROOKLYN,25.7161654135338, ROCKLAND COUNTY,50.4545454545455, NEW JERSEY,20, CONNECTICUT,20, WESTCHESTER,44.0882352941176, QUEENS,21.1769005847953, MANHATTAN,28.2229102167183, BRONX,18.1315789473684, NASSAU COUNTY,23.8095238095238, STATEN ISLAND,17.6071428571429
2016-12-08T01:00:00, BROOKLYN,24.1646017699115, ALL BOROUGHS,36.25, ROCKLAND COUNTY,46.6666666666667, NEW JERSEY,20.2777777777778, QUEENS,21.8968871595331, WESTCHESTER,40.1229508196721, BRONX,17.091439688716, MANHATTAN,24.548048048048, NASSAU COUNTY,25.6730769230769, STATEN ISLAND,17.1875
2016-12-15T01:00:00, BROOKLYN,21.546511627907, ALL BOROUGHS,36, STATEN ISLAND,17.2549019607843, NASSAU COUNTY,28.5, BRONX,18.6354545454545, MANHATTAN,25.8983050847458, ROCKLAND COUNTY,52.5, NEW JERSEY,35.8333333333333, QUEENS,22.1428571428571, WESTCHESTER,39.84375
2016-12-22T01:00:00, ALL BOROUGHS,30, BROOKLYN,19.9635416666667, NASSAU COUNTY,20, STATEN ISLAND,11.3333333333333, BRONX,26.7321428571429, MANHATTAN,27.8703703703704, ROCKLAND COUNTY,0, WESTCHESTER,29.375, QUEENS,19.2916666666667
2016-12-29T01:00:00, ALL BOROUGHS,40, BROOKLYN,27.9266862170088, STATEN ISLAND,17.1296296296296, NASSAU COUNTY,28.75, BRONX,16.9337606837607, MANHATTAN,26.3636363636364, ROCKLAND COUNTY,20, NEW JERSEY,13, QUEENS,23.029197080292, WESTCHESTER,48.6206896551724
2017-01-05T01:00:00, BROOKLYN,27.7452085682074, ALL BOROUGHS,38.3333333333333, STATEN ISLAND,19.3210526315789, NASSAU COUNTY,23.6904761904762, BRONX,20.569972826087, MANHATTAN,22.8381642512077, ROCKLAND COUNTY,40, NEW JERSEY,22.8125, WESTCHESTER,43.2727272727273, QUEENS,23.5071022727273
2017-01-12T01:00:00, BROOKLYN,25.6129597197898, ALL BOROUGHS,45, BRONX,20.3675925925926, MANHATTAN,25.4148606811145, NASSAU COUNTY,31.304347826087, STATEN ISLAND,21.9672131147541, ROCKLAND COUNTY,22.5, NEW JERSEY,32.6666666666667, QUEENS,21.4417989417989, WESTCHESTER,45.0510204081633
2017-01-19T01:00:00, BROOKLYN,25.595041322314, BRONX,20.3055964653903, MANHATTAN,25.408273381295, NASSAU COUNTY,22.5, STATEN ISLAND,21.8552631578947, ROCKLAND COUNTY,20, NEW JERSEY,21.875, QUEENS,23.2403433476395, WESTCHESTER,45.6451612903226
2017-01-26T01:00:00, BROOKLYN,23.7061403508772, ALL BOROUGHS,30, MANHATTAN,24.5483870967742, BRONX,23.233922829582, NASSAU COUNTY,27.5892857142857, STATEN ISLAND,24.5608108108108, ROCKLAND COUNTY,38.3333333333333, NEW JERSEY,19.6875, CONNECTICUT,19.1666666666667, WESTCHESTER,45.92, QUEENS,18.3974358974359
2017-02-02T01:00:00, BROOKLYN,22.1547884187082, BRONX,19.3045515394913, MANHATTAN,24.5910326086957, NASSAU COUNTY,21.9642857142857, STATEN ISLAND,22.0769230769231, ROCKLAND COUNTY,46.6666666666667, NEW JERSEY,28, CONNECTICUT,21.0714285714286, WESTCHESTER,44.1176470588235, QUEENS,22.8514851485148
2017-02-09T01:00:00, BROOKLYN,28.0732484076433, BRONX,23.5892086330935, MANHATTAN,29.925, NASSAU COUNTY,35.5714285714286, STATEN ISLAND,19.4117647058824, ROCKLAND COUNTY,45, CONNECTICUT,32.5, NEW JERSEY,23.8095238095238, WESTCHESTER,39.7093023255814, QUEENS,27.1975806451613
2017-02-16T01:00:00, BROOKLYN,26.3069306930693, BRONX,18.7899543378995, MANHATTAN,21.2378640776699, STATEN ISLAND,20.1041666666667, NASSAU COUNTY,40, ROCKLAND COUNTY,7.5, CONNECTICUT,22.5, NEW JERSEY,23.3333333333333, QUEENS,23.7058823529412, WESTCHESTER,54
2017-02-23T01:00:00, BROOKLYN,26.782012195122, ALL BOROUGHS,40, NASSAU COUNTY,23.1578947368421, STATEN ISLAND,22.1634615384615, BRONX,21.6, MANHATTAN,23.5963855421687, ROCKLAND COUNTY,55, NEW JERSEY,30.4166666666667, CONNECTICUT,17.5, WESTCHESTER,34.4, QUEENS,26.1299435028249
2017-03-02T01:00:00, ALL BOROUGHS,40, BROOKLYN,24.0494791666667, NASSAU COUNTY,35.2631578947368, STATEN ISLAND,20.8841463414634, BRONX,18.823093220339, MANHATTAN,25.4515050167224, ROCKLAND COUNTY,20, CONNECTICUT,15, NEW JERSEY,25, WESTCHESTER,47.3076923076923, QUEENS,23.3647342995169
2017-03-09T01:00:00, ALL BOROUGHS,30, BROOKLYN,29, NASSAU COUNTY,41.3333333333333, STATEN ISLAND,22.9934210526316, BRONX,26.5472837022133, MANHATTAN,31.8354430379747, ROCKLAND COUNTY,60, NEW JERSEY,17.8571428571429, WESTCHESTER,54.0625, QUEENS,29.0022624434389
